id,district_id,town_name,latitude,longitude,postalCode,created_at,updated_at
1,1,以下に掲載がない場合,43.0474644,141.3138687,0600000,2025-04-25 02:33:19.878372,2025-04-25 02:33:19.878372
2,1,旭ケ丘,43.0371706,141.3207165,0640941,2025-04-25 02:33:19.885285,2025-04-25 02:33:19.885285
3,1,大通東,43.0630127,141.367523,0600041,2025-04-25 02:33:19.889991,2025-04-25 02:33:19.889991
4,1,大通西（１～１９丁目）,43.0593395,141.3419802,0600042,2025-04-25 02:33:19.895448,2025-04-25 02:33:19.895448
5,1,大通西（２０～２８丁目）,43.0563882,141.3207132,0640820,2025-04-25 02:33:19.902367,2025-04-25 02:33:19.902367
6,1,北一条東,43.0669215,141.3805979,0600031,2025-04-25 02:33:19.907561,2025-04-25 02:33:19.907561
7,1,北一条西（１～１９丁目）,43.0613111,141.3436553,0600001,2025-04-25 02:33:19.91183,2025-04-25 02:33:19.91183
8,1,北一条西（２０～２８丁目）,43.057631,141.3181139,0640821,2025-04-25 02:33:19.916841,2025-04-25 02:33:19.916841
9,1,北二条東,43.066506,141.3721999,0600032,2025-04-25 02:33:19.921944,2025-04-25 02:33:19.921944
10,1,北二条西（１～１９丁目）,43.0625547,141.3410565,0600002,2025-04-25 02:33:19.927048,2025-04-25 02:33:19.927048
11,1,北二条西（２０～２８丁目）,43.0595516,141.3204752,0640822,2025-04-25 02:33:19.931892,2025-04-25 02:33:19.931892
12,1,北三条東,43.0677506,141.3696019,0600033,2025-04-25 02:33:19.935337,2025-04-25 02:33:19.935337
13,1,北三条西（１～１９丁目）,43.0636437,141.3405195,0600003,2025-04-25 02:33:19.951348,2025-04-25 02:33:19.951348
14,1,北三条西（２０～３０丁目）,43.0604486,141.3178259,0640823,2025-04-25 02:33:19.967596,2025-04-25 02:33:19.967596
15,1,北四条東（１～８丁目）,43.0676281,141.3619412,0600034,2025-04-25 02:33:19.97436,2025-04-25 02:33:19.97436
16,1,北四条西（１～１９丁目）,43.0646296,141.3413571,0600004,2025-04-25 02:33:19.978864,2025-04-25 02:33:19.978864
17,1,北四条西（２０～３０丁目）,43.0618318,141.3180255,0640824,2025-04-25 02:33:19.982646,2025-04-25 02:33:19.982646
18,1,北五条東,43.0683358,141.3571802,0600035,2025-04-25 02:33:19.987435,2025-04-25 02:33:19.987435
19,1,北五条西（１～２４丁目）,43.066116,141.3401828,0600005,2025-04-25 02:33:19.992896,2025-04-25 02:33:19.992896
20,1,北五条西（２５～２９丁目）,43.0624343,141.3146387,0640825,2025-04-25 02:33:19.996775,2025-04-25 02:33:19.996775
21,1,北六条西（１０～２５丁目）,43.0655565,141.3289851,0600006,2025-04-25 02:33:20.001655,2025-04-25 02:33:20.001655
22,1,北六条西（２６～２８丁目）,43.0638176,141.3148382,0640826,2025-04-25 02:33:20.005972,2025-04-25 02:33:20.005972
23,1,北七条西,43.0664539,141.3263356,0600007,2025-04-25 02:33:20.011621,2025-04-25 02:33:20.011621
24,1,北八条西,43.0675429,141.3257981,0600008,2025-04-25 02:33:20.017244,2025-04-25 02:33:20.017244
25,1,北九条西,43.0683374,141.3245233,0600009,2025-04-25 02:33:20.022458,2025-04-25 02:33:20.022458
26,1,北十条西,43.0697209,141.3247232,0600010,2025-04-25 02:33:20.0269,2025-04-25 02:33:20.0269
27,1,北十一条西,43.0712303,141.332585,0600011,2025-04-25 02:33:20.031363,2025-04-25 02:33:20.031363
28,1,北十二条西,43.0720533,141.3215857,0600012,2025-04-25 02:33:20.037883,2025-04-25 02:33:20.037883
29,1,北十三条西,43.0741519,141.3309229,0600013,2025-04-25 02:33:20.044053,2025-04-25 02:33:20.044053
30,1,北十四条西,43.0752411,141.3303855,0600014,2025-04-25 02:33:20.048983,2025-04-25 02:33:20.048983
31,1,北十五条西,43.0766248,141.3305856,0600015,2025-04-25 02:33:20.055885,2025-04-25 02:33:20.055885
32,1,北十六条西,43.0758957,141.3263104,0600016,2025-04-25 02:33:20.061297,2025-04-25 02:33:20.061297
33,1,北十七条西,43.0789249,141.3302232,0600017,2025-04-25 02:33:20.06571,2025-04-25 02:33:20.06571
34,1,北十八条西,43.0803602,141.3297358,0600018,2025-04-25 02:33:20.070208,2025-04-25 02:33:20.070208
35,1,北二十条西,43.0820714,141.327898,0600020,2025-04-25 02:33:20.075542,2025-04-25 02:33:20.075542
36,1,北二十一条西,43.0841473,141.3281981,0600021,2025-04-25 02:33:20.080497,2025-04-25 02:33:20.080497
37,1,北二十二条西,43.0855314,141.3283982,0600022,2025-04-25 02:33:20.086427,2025-04-25 02:33:20.086427
38,1,界川,43.0382724,141.3153207,0640943,2025-04-25 02:33:20.093708,2025-04-25 02:33:20.093708
39,1,中島公園,43.0444796,141.3537168,0640931,2025-04-25 02:33:20.105652,2025-04-25 02:33:20.105652
40,1,盤渓,43.0177632,141.2623908,0640945,2025-04-25 02:33:20.119979,2025-04-25 02:33:20.119979
41,1,伏見,43.0324073,141.3283601,0640942,2025-04-25 02:33:20.127712,2025-04-25 02:33:20.127712
42,1,双子山,43.0431112,141.3160187,0640946,2025-04-25 02:33:20.132664,2025-04-25 02:33:20.132664
43,1,円山西町,43.0425489,141.3048266,0640944,2025-04-25 02:33:20.138715,2025-04-25 02:33:20.138715
44,1,南一条東,43.0611967,141.3637854,0600051,2025-04-25 02:33:20.143154,2025-04-25 02:33:20.143154
45,1,南一条西（１～１９丁目）,43.0575076,141.3431041,0600061,2025-04-25 02:33:20.148298,2025-04-25 02:33:20.148298
46,1,南一条西（２０～２８丁目）,43.0554023,141.3198762,0640801,2025-04-25 02:33:20.15356,2025-04-25 02:33:20.15356
47,1,南二条東,43.0598136,141.3635843,0600052,2025-04-25 02:33:20.157409,2025-04-25 02:33:20.157409
48,1,南二条西（１～１９丁目）,43.0565219,141.3422667,0600062,2025-04-25 02:33:20.162218,2025-04-25 02:33:20.162218
49,1,南二条西（２０～２８丁目）,43.0546081,141.3211508,0640802,2025-04-25 02:33:20.166754,2025-04-25 02:33:20.166754
50,1,南三条東,43.058828,141.3627464,0600053,2025-04-25 02:33:20.171234,2025-04-25 02:33:20.171234
51,1,南三条西（１～１８丁目）,43.0558152,141.3470267,0600063,2025-04-25 02:33:20.175888,2025-04-25 02:33:20.175888
52,1,南三条西（２０～２８丁目）,43.0535195,141.3216882,0640803,2025-04-25 02:33:20.18263,2025-04-25 02:33:20.18263
53,1,南四条東,43.057445,141.3625454,0600054,2025-04-25 02:33:20.187256,2025-04-25 02:33:20.187256
54,1,南四条西,43.0537709,141.3370059,0640804,2025-04-25 02:33:20.191707,2025-04-25 02:33:20.191707
55,1,南五条東,43.0564595,141.3617075,0600055,2025-04-25 02:33:20.196219,2025-04-25 02:33:20.196219
56,1,南五条西,43.0527852,141.3361686,0640805,2025-04-25 02:33:20.200143,2025-04-25 02:33:20.200143
57,1,南六条東,43.0550766,141.3615065,0600056,2025-04-25 02:33:20.203601,2025-04-25 02:33:20.203601
58,1,南六条西,43.0506883,141.3268359,0640806,2025-04-25 02:33:20.207643,2025-04-25 02:33:20.207643
59,1,南七条東,43.0533997,141.3605683,0600057,2025-04-25 02:33:20.211712,2025-04-25 02:33:20.211712
60,1,南七条西,43.0506961,141.3407281,0640807,2025-04-25 02:33:20.215486,2025-04-25 02:33:20.215486
61,1,南八条西,43.0486883,141.3348811,0640808,2025-04-25 02:33:20.218814,2025-04-25 02:33:20.218814
62,1,南九条西,43.0479306,141.3403276,0640809,2025-04-25 02:33:20.22206,2025-04-25 02:33:20.22206
63,1,南十条西,43.0476263,141.3583405,0640810,2025-04-25 02:33:20.225739,2025-04-25 02:33:20.225739
64,1,南十一条西,43.0445402,141.3342809,0640811,2025-04-25 02:33:20.229467,2025-04-25 02:33:20.229467
65,1,南十二条西,43.0437827,141.3397269,0640912,2025-04-25 02:33:20.233803,2025-04-25 02:33:20.233803
66,1,南十三条西,43.0402157,141.3267113,0640913,2025-04-25 02:33:20.237781,2025-04-25 02:33:20.237781
67,1,南十四条西,43.0409511,141.344872,0640914,2025-04-25 02:33:20.241789,2025-04-25 02:33:20.241789
68,1,南十五条西,43.0403322,141.3531149,0640915,2025-04-25 02:33:20.245775,2025-04-25 02:33:20.245775
69,1,南十六条西,43.0376279,141.3332809,0640916,2025-04-25 02:33:20.249876,2025-04-25 02:33:20.249876
70,1,南十七条西,43.0365615,141.3428472,0640917,2025-04-25 02:33:20.253789,2025-04-25 02:33:20.253789
71,1,南十八条西,43.0361852,141.3525131,0640918,2025-04-25 02:33:20.259869,2025-04-25 02:33:20.259869
72,1,南十九条西,43.0342819,141.3452941,0640919,2025-04-25 02:33:20.268272,2025-04-25 02:33:20.268272
73,1,南二十条西,43.0324812,141.336702,0640920,2025-04-25 02:33:20.279154,2025-04-25 02:33:20.279154
74,1,南二十一条西,43.0318322,141.3546585,0640921,2025-04-25 02:33:20.290367,2025-04-25 02:33:20.290367
75,1,南二十二条西,43.0300324,141.3460667,0640922,2025-04-25 02:33:20.301582,2025-04-25 02:33:20.301582
76,1,南二十三条西,43.028129,141.3388489,0640923,2025-04-25 02:33:20.313593,2025-04-25 02:33:20.313593
77,1,南二十四条西,43.0275624,141.3464028,0640924,2025-04-25 02:33:20.323666,2025-04-25 02:33:20.323666
78,1,南二十五条西,43.0261289,141.3468892,0640925,2025-04-25 02:33:20.332537,2025-04-25 02:33:20.332537
79,1,南二十六条西,43.0246954,141.3473755,0640926,2025-04-25 02:33:20.344298,2025-04-25 02:33:20.344298
80,1,南二十七条西,43.0236075,141.3479119,0640927,2025-04-25 02:33:20.348617,2025-04-25 02:33:20.348617
81,1,南二十八条西,43.0222256,141.3477116,0640928,2025-04-25 02:33:20.352406,2025-04-25 02:33:20.352406
82,1,南二十九条西,43.020947,141.346138,0640929,2025-04-25 02:33:20.356631,2025-04-25 02:33:20.356631
83,1,南三十条西（９～１１丁目）,43.0191683,141.3465743,0640930,2025-04-25 02:33:20.360831,2025-04-25 02:33:20.360831
84,1,宮ケ丘,43.0535087,141.3077944,0640959,2025-04-25 02:33:20.365512,2025-04-25 02:33:20.365512
85,1,宮の森,43.0506907,141.2893294,0640958,2025-04-25 02:33:20.37158,2025-04-25 02:33:20.37158
86,1,宮の森一条,43.0570688,141.3069181,0640951,2025-04-25 02:33:20.376695,2025-04-25 02:33:20.376695
87,1,宮の森二条,43.0560956,141.3012206,0640952,2025-04-25 02:33:20.381206,2025-04-25 02:33:20.381206
88,1,宮の森三条,43.0608341,141.3032922,0640953,2025-04-25 02:33:20.38587,2025-04-25 02:33:20.38587
89,1,宮の森四条,43.0592714,141.29612,0640954,2025-04-25 02:33:20.391627,2025-04-25 02:33:20.391627
90,2,以下に掲載がない場合,43.09083,141.3408383,0010000,2025-04-25 02:33:20.401663,2025-04-25 02:33:20.401663
91,2,あいの里一条,43.1567275,141.3964883,0028071,2025-04-25 02:33:20.413035,2025-04-25 02:33:20.413035
92,2,あいの里二条,43.1608184,141.3887309,0028072,2025-04-25 02:33:20.422284,2025-04-25 02:33:20.422284
93,2,あいの里三条,43.1658742,141.414538,0028073,2025-04-25 02:33:20.429379,2025-04-25 02:33:20.429379
94,2,あいの里四条,43.1667095,141.4035185,0028074,2025-04-25 02:33:20.436622,2025-04-25 02:33:20.436622
95,2,あいの里五条,43.1687218,141.3954561,0028075,2025-04-25 02:33:20.44329,2025-04-25 02:33:20.44329
96,2,麻生町,43.1125514,141.3413481,0010045,2025-04-25 02:33:20.448461,2025-04-25 02:33:20.448461
97,2,北六条西,43.0682638,141.3488319,0600806,2025-04-25 02:33:20.452337,2025-04-25 02:33:20.452337
98,2,北七条西,43.0694562,141.3469203,0600807,2025-04-25 02:33:20.455661,2025-04-25 02:33:20.455661
99,2,北八条西,43.0699568,141.3449083,0600808,2025-04-25 02:33:20.459198,2025-04-25 02:33:20.459198
100,2,北九条西,43.0706121,141.340834,0600809,2025-04-25 02:33:20.462412,2025-04-25 02:33:20.462412
101,2,北十条西（１～４丁目）,43.0734003,141.3502718,0010010,2025-04-25 02:33:20.465457,2025-04-25 02:33:20.465457
102,2,北十条西（５～１１丁目）,43.071944,141.3417219,0600810,2025-04-25 02:33:20.468602,2025-04-25 02:33:20.468602
103,2,北十一条西（１～４丁目）,43.0744896,141.3497349,0010011,2025-04-25 02:33:20.471806,2025-04-25 02:33:20.471806
104,2,北十一条西（５～１１丁目）,43.0736219,141.3426599,0600811,2025-04-25 02:33:20.475196,2025-04-25 02:33:20.475196
105,2,北十二条西（１～４丁目）,43.0754757,141.3505729,0010012,2025-04-25 02:33:20.479443,2025-04-25 02:33:20.479443
106,2,北十二条西（５～１２丁目）,43.0741225,141.3406476,0600812,2025-04-25 02:33:20.483175,2025-04-25 02:33:20.483175
107,2,北十三条西（１～４丁目）,43.0765651,141.350036,0010013,2025-04-25 02:33:20.486835,2025-04-25 02:33:20.486835
108,2,北十三条西（５～１２丁目）,43.0752118,141.3401105,0600813,2025-04-25 02:33:20.490961,2025-04-25 02:33:20.490961
109,2,北十四条西（１～４丁目）,43.0776545,141.349499,0010014,2025-04-25 02:33:20.4954,2025-04-25 02:33:20.4954
110,2,北十四条西（５～１３丁目）,43.0768898,141.3410485,0600814,2025-04-25 02:33:20.499286,2025-04-25 02:33:20.499286
111,2,北十五条西（１～５丁目）,43.0787439,141.3489621,0010015,2025-04-25 02:33:20.502846,2025-04-25 02:33:20.502846
112,2,北十五条西（６～１３丁目）,43.0774935,141.337661,0600815,2025-04-25 02:33:20.50648,2025-04-25 02:33:20.50648
113,2,北十六条西（１～６丁目）,43.0799366,141.34705,0010016,2025-04-25 02:33:20.510603,2025-04-25 02:33:20.510603
114,2,北十六条西（７～１３丁目）,43.0785828,141.3371238,0600816,2025-04-25 02:33:20.514776,2025-04-25 02:33:20.514776
115,2,北十七条西（１～６丁目）,43.0810261,141.346513,0010017,2025-04-25 02:33:20.519747,2025-04-25 02:33:20.519747
116,2,北十七条西（７～１３丁目）,43.0796722,141.3365865,0600817,2025-04-25 02:33:20.523743,2025-04-25 02:33:20.523743
117,2,北十八条西（１～７丁目）,43.0818212,141.3452381,0010018,2025-04-25 02:33:20.527158,2025-04-25 02:33:20.527158
118,2,北十八条西（８～１３丁目）,43.0811591,141.3354116,0600818,2025-04-25 02:33:20.531458,2025-04-25 02:33:20.531458
119,2,北十九条西（２～７丁目）,43.0836027,141.3448013,0010019,2025-04-25 02:33:20.535426,2025-04-25 02:33:20.535426
120,2,北十九条西（８～１３丁目）,43.0826828,141.3384124,0600819,2025-04-25 02:33:20.539085,2025-04-25 02:33:20.539085
121,2,北二十条西（２～１０丁目）,43.0850382,141.3443143,0010020,2025-04-25 02:33:20.542519,2025-04-25 02:33:20.542519
122,2,北二十条西（１１～１３丁目）,43.0831465,141.3322239,0600820,2025-04-25 02:33:20.545792,2025-04-25 02:33:20.545792
123,2,北二十一条西,43.0858999,141.3374881,0010021,2025-04-25 02:33:20.549361,2025-04-25 02:33:20.549361
124,2,北二十二条西,43.0874237,141.3404892,0010022,2025-04-25 02:33:20.55317,2025-04-25 02:33:20.55317
125,2,北二十三条西,43.0884251,141.3364634,0010023,2025-04-25 02:33:20.55741,2025-04-25 02:33:20.55741
126,2,北二十四条西,43.0894263,141.3324373,0010024,2025-04-25 02:33:20.56113,2025-04-25 02:33:20.56113
127,2,北二十五条西,43.0913995,141.3341131,0010025,2025-04-25 02:33:20.564303,2025-04-25 02:33:20.564303
128,2,北二十六条西,43.091657,141.3306744,0010026,2025-04-25 02:33:20.567922,2025-04-25 02:33:20.567922
129,2,北二十七条西,43.093785,141.3302869,0010027,2025-04-25 02:33:20.571943,2025-04-25 02:33:20.571943
130,2,北二十八条西,43.0942196,141.333826,0010028,2025-04-25 02:33:20.575516,2025-04-25 02:33:20.575516
131,2,北二十九条西,43.0951033,141.3360397,0010029,2025-04-25 02:33:20.57896,2025-04-25 02:33:20.57896
132,2,北三十条西,43.0961931,141.3355021,0010030,2025-04-25 02:33:20.582183,2025-04-25 02:33:20.582183
133,2,北三十一条西,43.0971799,141.3363403,0010031,2025-04-25 02:33:20.585785,2025-04-25 02:33:20.585785
134,2,北三十二条西,43.0984612,141.3379164,0010032,2025-04-25 02:33:20.590535,2025-04-25 02:33:20.590535
135,2,北三十三条西,43.0996542,141.3360031,0010033,2025-04-25 02:33:20.595217,2025-04-25 02:33:20.595217
136,2,北三十四条西,43.1018857,141.3342401,0010034,2025-04-25 02:33:20.599119,2025-04-25 02:33:20.599119
137,2,北三十五条西,43.102718,141.337142,0010035,2025-04-25 02:33:20.602528,2025-04-25 02:33:20.602528
138,2,北三十六条西,43.1037049,141.3379803,0010036,2025-04-25 02:33:20.606316,2025-04-25 02:33:20.606316
139,2,北三十七条西,43.1046918,141.3388187,0010037,2025-04-25 02:33:20.610055,2025-04-25 02:33:20.610055
140,2,北三十八条西,43.1057819,141.3382811,0010038,2025-04-25 02:33:20.614374,2025-04-25 02:33:20.614374
141,2,北三十九条西,43.1070635,141.3398576,0010039,2025-04-25 02:33:20.618116,2025-04-25 02:33:20.618116
142,2,北四十条西,43.108603,141.3379942,0010040,2025-04-25 02:33:20.621587,2025-04-25 02:33:20.621587
143,2,篠路一条,43.139815,141.3606109,0028021,2025-04-25 02:33:20.625259,2025-04-25 02:33:20.625259
144,2,篠路二条,43.1425868,141.3610138,0028022,2025-04-25 02:33:20.629026,2025-04-25 02:33:20.629026
145,2,篠路三条,43.1445622,141.362693,0028023,2025-04-25 02:33:20.634192,2025-04-25 02:33:20.634192
146,2,篠路四条,43.146952,141.358864,0028024,2025-04-25 02:33:20.641428,2025-04-25 02:33:20.641428
147,2,篠路五条,43.1489277,141.3605433,0028025,2025-04-25 02:33:20.646061,2025-04-25 02:33:20.646061
148,2,篠路六条,43.1501066,141.3634992,0028026,2025-04-25 02:33:20.649713,2025-04-25 02:33:20.649713
149,2,篠路七条,43.1516483,141.3616349,0028027,2025-04-25 02:33:20.654148,2025-04-25 02:33:20.654148
150,2,篠路八条,43.153676,141.3626259,0028028,2025-04-25 02:33:20.658585,2025-04-25 02:33:20.658585
151,2,篠路九条,43.1554767,141.357318,0028029,2025-04-25 02:33:20.664186,2025-04-25 02:33:20.664186
152,2,篠路十条,43.15766,141.3562426,0028030,2025-04-25 02:33:20.669276,2025-04-25 02:33:20.669276
153,2,篠路町上篠路,43.1372542,141.3852918,0028052,2025-04-25 02:33:20.673181,2025-04-25 02:33:20.673181
154,2,篠路町篠路,43.1689994,141.3732113,0028053,2025-04-25 02:33:20.676943,2025-04-25 02:33:20.676943
155,2,篠路町太平,43.1276933,141.3727648,0028051,2025-04-25 02:33:20.68247,2025-04-25 02:33:20.68247
156,2,篠路町拓北,43.1475087,141.3979252,0028054,2025-04-25 02:33:20.686702,2025-04-25 02:33:20.686702
157,2,篠路町福移,43.1592821,141.4274966,0028055,2025-04-25 02:33:20.69114,2025-04-25 02:33:20.69114
158,2,新川,43.1246667,141.2916185,0010930,2025-04-25 02:33:20.699127,2025-04-25 02:33:20.699127
159,2,新川一条,43.099378,141.3116263,0010921,2025-04-25 02:33:20.707565,2025-04-25 02:33:20.707565
160,2,新川二条,43.1015575,141.3105498,0010922,2025-04-25 02:33:20.717787,2025-04-25 02:33:20.717787
161,2,新川三条,43.1100973,141.2992618,0010923,2025-04-25 02:33:20.72408,2025-04-25 02:33:20.72408
162,2,新川四条,43.108892,141.3060434,0010924,2025-04-25 02:33:20.727787,2025-04-25 02:33:20.727787
163,2,新川五条,43.1045055,141.3179291,0010925,2025-04-25 02:33:20.731665,2025-04-25 02:33:20.731665
164,2,新川六条,43.1166763,141.3002088,0010926,2025-04-25 02:33:20.735369,2025-04-25 02:33:20.735369
165,2,新川七条,43.1180616,141.3004082,0010927,2025-04-25 02:33:20.74011,2025-04-25 02:33:20.74011
166,2,新川八条,43.1205371,141.3000689,0010928,2025-04-25 02:33:20.744108,2025-04-25 02:33:20.744108
167,2,新川西一条,43.1211246,141.2827609,0010931,2025-04-25 02:33:20.74801,2025-04-25 02:33:20.74801
168,2,新川西二条,43.1247927,141.2805044,0010932,2025-04-25 02:33:20.751582,2025-04-25 02:33:20.751582
169,2,新川西三条,43.1259737,141.283457,0010933,2025-04-25 02:33:20.760438,2025-04-25 02:33:20.760438
170,2,新川西四条,43.1281543,141.2823784,0010934,2025-04-25 02:33:20.769705,2025-04-25 02:33:20.769705
171,2,新川西五条,43.1294888,141.2832658,0010935,2025-04-25 02:33:20.780158,2025-04-25 02:33:20.780158
172,2,新琴似一条,43.1075834,141.3142006,0010901,2025-04-25 02:33:20.790651,2025-04-25 02:33:20.790651
173,2,新琴似二条,43.1078646,141.319805,0010902,2025-04-25 02:33:20.80215,2025-04-25 02:33:20.80215
174,2,新琴似三条,43.1100448,141.3187288,0010903,2025-04-25 02:33:20.812011,2025-04-25 02:33:20.812011
175,2,新琴似四条,43.1162016,141.3112703,0010904,2025-04-25 02:33:20.826328,2025-04-25 02:33:20.826328
176,2,新琴似五条,43.1149951,141.3180523,0010905,2025-04-25 02:33:20.839924,2025-04-25 02:33:20.839924
177,2,新琴似六条,43.1171756,141.3169758,0010906,2025-04-25 02:33:20.845403,2025-04-25 02:33:20.845403
178,2,新琴似七条,43.1175597,141.321205,0010907,2025-04-25 02:33:20.850391,2025-04-25 02:33:20.850391
179,2,新琴似八条,43.1197404,141.3201287,0010908,2025-04-25 02:33:20.855828,2025-04-25 02:33:20.855828
180,2,新琴似九条,43.1201242,141.3243581,0010909,2025-04-25 02:33:20.861058,2025-04-25 02:33:20.861058
181,2,新琴似十条,43.1223051,141.3232819,0010910,2025-04-25 02:33:20.865343,2025-04-25 02:33:20.865343
182,2,新琴似十一条,43.1234846,141.3262352,0010911,2025-04-25 02:33:20.869519,2025-04-25 02:33:20.869519
183,2,新琴似十二条,43.1256656,141.3251589,0010912,2025-04-25 02:33:20.874304,2025-04-25 02:33:20.874304
184,2,新琴似町,43.1295939,141.3006769,0010915,2025-04-25 02:33:20.879642,2025-04-25 02:33:20.879642
185,2,太平一条,43.1237723,141.345757,0028001,2025-04-25 02:33:20.884989,2025-04-25 02:33:20.884989
186,2,太平二条,43.1254007,141.3473846,0028002,2025-04-25 02:33:20.889616,2025-04-25 02:33:20.889616
187,2,太平三条,43.1266311,141.3496503,0028003,2025-04-25 02:33:20.893721,2025-04-25 02:33:20.893721
188,2,太平四条,43.1271687,141.3518156,0028004,2025-04-25 02:33:20.897862,2025-04-25 02:33:20.897862
189,2,太平五条,43.1293503,141.3507406,0028005,2025-04-25 02:33:20.902179,2025-04-25 02:33:20.902179
190,2,太平六条,43.1305808,141.3530066,0028006,2025-04-25 02:33:20.906186,2025-04-25 02:33:20.906186
191,2,太平七条,43.1311184,141.3551722,0028007,2025-04-25 02:33:20.91034,2025-04-25 02:33:20.91034
192,2,太平八条,43.1329538,141.354047,0028008,2025-04-25 02:33:20.914065,2025-04-25 02:33:20.914065
193,2,太平九条,43.1336826,141.358328,0028009,2025-04-25 02:33:20.918455,2025-04-25 02:33:20.918455
194,2,太平十条,43.1360199,141.3551881,0028010,2025-04-25 02:33:20.922515,2025-04-25 02:33:20.922515
195,2,太平十一条,43.1374057,141.3553893,0028011,2025-04-25 02:33:20.927136,2025-04-25 02:33:20.927136
196,2,太平十二条,43.1387915,141.3555905,0028012,2025-04-25 02:33:20.931144,2025-04-25 02:33:20.931144
197,2,拓北一条,43.1478218,141.379873,0028061,2025-04-25 02:33:20.934955,2025-04-25 02:33:20.934955
198,2,拓北二条,43.1493118,141.378698,0028062,2025-04-25 02:33:20.938733,2025-04-25 02:33:20.938733
199,2,拓北三条,43.150698,141.3789001,0028063,2025-04-25 02:33:20.942489,2025-04-25 02:33:20.942489
200,2,拓北四条,43.1524307,141.3791527,0028064,2025-04-25 02:33:20.946143,2025-04-25 02:33:20.946143
201,2,拓北五条,43.1544063,141.380833,0028065,2025-04-25 02:33:20.949524,2025-04-25 02:33:20.949524
202,2,拓北六条,43.1562082,141.375526,0028066,2025-04-25 02:33:20.95292,2025-04-25 02:33:20.95292
203,2,拓北七条,43.1579242,141.3806497,0028067,2025-04-25 02:33:20.95649,2025-04-25 02:33:20.95649
204,2,拓北八条,43.1589121,141.38149,0028068,2025-04-25 02:33:20.959925,2025-04-25 02:33:20.959925
205,2,屯田一条,43.1202725,141.3410756,0020851,2025-04-25 02:33:20.963788,2025-04-25 02:33:20.963788
206,2,屯田二条,43.12266,141.3372473,0020852,2025-04-25 02:33:20.96728,2025-04-25 02:33:20.96728
207,2,屯田三条,43.125637,141.3348954,0020853,2025-04-25 02:33:20.970521,2025-04-25 02:33:20.970521
208,2,屯田四条,43.1294101,141.3312666,0020854,2025-04-25 02:33:20.973799,2025-04-25 02:33:20.973799
209,2,屯田五条,43.1323874,141.3289139,0020855,2025-04-25 02:33:20.977174,2025-04-25 02:33:20.977174
210,2,屯田六条,43.1351588,141.3293147,0020856,2025-04-25 02:33:20.980471,2025-04-25 02:33:20.980471
211,2,屯田七条,43.1385203,141.3311928,0020857,2025-04-25 02:33:20.984184,2025-04-25 02:33:20.984184
212,2,屯田八条,43.1412922,141.3315938,0020858,2025-04-25 02:33:20.987511,2025-04-25 02:33:20.987511
213,2,屯田九条,43.1432681,141.3332718,0020859,2025-04-25 02:33:20.993537,2025-04-25 02:33:20.993537
214,2,屯田十条,43.1448678,141.3446402,0020860,2025-04-25 02:33:21.003294,2025-04-25 02:33:21.003294
215,2,屯田十一条,43.1466004,141.3448914,0020861,2025-04-25 02:33:21.016206,2025-04-25 02:33:21.016206
216,2,屯田町,43.1428363,141.3109362,0020865,2025-04-25 02:33:21.02573,2025-04-25 02:33:21.02573
217,2,西茨戸,43.1530452,141.3430411,0028038,2025-04-25 02:33:21.029651,2025-04-25 02:33:21.029651
218,2,西茨戸一条,43.1477281,141.3485354,0028031,2025-04-25 02:33:21.033182,2025-04-25 02:33:21.033182
219,2,西茨戸二条,43.1498074,141.348837,0028032,2025-04-25 02:33:21.037405,2025-04-25 02:33:21.037405
220,2,西茨戸三条,43.1518868,141.3491387,0028033,2025-04-25 02:33:21.041016,2025-04-25 02:33:21.041016
221,2,西茨戸四条,43.1550579,141.3489026,0028034,2025-04-25 02:33:21.044344,2025-04-25 02:33:21.044344
222,2,西茨戸五条,43.1566875,141.3505315,0028035,2025-04-25 02:33:21.047331,2025-04-25 02:33:21.047331
223,2,西茨戸六条,43.1594605,141.3509339,0028036,2025-04-25 02:33:21.05061,2025-04-25 02:33:21.05061
224,2,西茨戸七条,43.1614887,141.3519246,0028037,2025-04-25 02:33:21.054096,2025-04-25 02:33:21.054096
225,2,東茨戸,43.1622022,141.3610804,0028043,2025-04-25 02:33:21.0583,2025-04-25 02:33:21.0583
226,2,東茨戸一条,43.1598433,141.3551672,0028041,2025-04-25 02:33:21.061876,2025-04-25 02:33:21.061876
227,2,東茨戸二条,43.1660834,141.3560735,0028042,2025-04-25 02:33:21.065291,2025-04-25 02:33:21.065291
228,2,東茨戸三条,43.1679564,141.3591312,0028044,2025-04-25 02:33:21.068519,2025-04-25 02:33:21.068519
229,2,東茨戸四条,43.16969,141.3593831,0028045,2025-04-25 02:33:21.071889,2025-04-25 02:33:21.071889
230,2,南あいの里,43.1537464,141.3988372,0028091,2025-04-25 02:33:21.07532,2025-04-25 02:33:21.07532
231,2,百合が原,43.1331647,141.3652113,0028081,2025-04-25 02:33:21.078674,2025-04-25 02:33:21.078674
232,2,百合が原公園,43.1289044,141.3659833,0028082,2025-04-25 02:33:21.081742,2025-04-25 02:33:21.081742
233,3,以下に掲載がない場合,43.069877,141.3970099,0650000,2025-04-25 02:33:21.085345,2025-04-25 02:33:21.085345
234,3,丘珠町,43.1138409,141.3985696,0070880,2025-04-25 02:33:21.089204,2025-04-25 02:33:21.089204
